,author,author_link,text,date,likes,comments,shares,theme
122,Olivier Bourquard,https://www.linkedin.com/in/olivierbourquard?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAADlm3cBlc3jOfokhO_wOHR7VzzMJDM6jnM,"Tout le monde parle de 𝐪𝐮𝐚𝐥𝐢𝐭𝐞́ 𝐝𝐞 𝐯𝐢𝐞 𝐚𝐮 𝐭𝐫𝐚𝐯𝐚𝐢𝐥…🤔La sécurité vient avant la qualité de vie, on est d’accord. Ma santé avant le baby foot. 😳Pourtant 𝐩𝐥𝐮𝐬 𝐝𝐞 𝐥𝐚 𝐦𝐨𝐢𝐭𝐢𝐞́ 𝐝𝐞𝐬 𝐞𝐧𝐭𝐫𝐞𝐩𝐫𝐢𝐬𝐞𝐬 𝐞𝐧 𝟐𝟎𝟏𝟗 n’avaient pas de document formalisé sur l’évaluation des risques. (DUERP)Sans doute par négligence, faute de temps, ne sachant comment s’y prendre…✅ Il existe un solution en ligne, gratuite, facile d’accès qui permet de se mettre en mouvement de façon organisée. Oira👉 Pourquoi utiliser Oira, l’outil en ligne de l’INRS ?1️⃣ Pour un plan d’action clair : Avec son questionnement structuré, vous êtes guidé pour transformer vos constats en solutions concrètes. Éditable et planifié2️⃣ Un guide sectoriel sur mesure : l’outil propose des questions adaptées à votre secteur d’activité pour vous aider à identifier les risques spécifiques. Et une documentation détaillée pour creuser les sujets. 3️⃣ Sécurité ET qualité de vie au travail : Cet outil vous permet de travailler simultanément sur la prévention des risques et l’amélioration des conditions de travail, un double bénéfice !✴️ Petit rappel : Sans DUERP, un accident à l’OCCASION du travail (Chute, malaise…), l'absence de document unique est généralement une cause de reconnaissance de la FAUTE INEXCUSABLE de l’employeur. Avec les risques juridiques associes et notamment le remboursements des frais de sécurité sociale. ✅ Petit rappel : Le document unique s’applique dés le PREMIER employéEn bref, Oira est un bel outil, bien pensé pour améliorer votre management. Pas que des risques ! https://urls.fr/8aY2AsEt si vous voulez aller plus loin, il y a un questionnaire spécifique sur les risques psycho sociaux. Je peux mettre le lien en commentaire. Partagez à ceux qui peuvent en avoir besoin. 🤗Votre avis ? *****************Je collabore avec des entreprises et des chercheurs au sein d'une Chaire universitaire qui travaille sur le social de la RSE. Et j'accompagne les entreprises dans l'analyse et la construction de solutions rentables et innovantes en management.",2025-01-25 12:00:00,26,10,1,tutoriel
123,Duval Peme,https://www.linkedin.com/in/duval-peme-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_s8UEB6-alOoDZf99-4xOvBIxnl7rfIC4,"En tant que chef service ou manager tu es parfois chargé de suivre l’évolution de diverses phases d’un projet et cela peut être via un tableau de bord Power BI. Certaines phases, comme la planification ou l’évaluation préliminaire, n’engendrent pas toujours de données (aucune tâche en cours, par exemple), et risquent donc de ne pas apparaître dans le rapport. Sans ces informations, il pourrait en déduire à tort que ces étapes sont inexistantes ou moins importantes. En appliquant la technique décrite dans le tutoriel, tu obtiens une vue complète et fidèle de l’ensemble du processus. Cela te permet d’identifier rapidement des anomalies, de mieux comparer les phases actives et inactives, et de prendre des décisions plus éclairées sur l’avancement global du projet.Je te laisse apprendre. Bonne lecture!!!!hashtag#Data hashtag#PowerBi hashtag#GOAT",2025-02-24 12:00:00,5,0,0,tutoriel
124,Tiffany Meksavanh,https://www.linkedin.com/in/tiffany-meksavanh-b7b5ab21?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAASJhs8B6ZwrNgKuOhHU4HaGSHzmPEyA6ts,"Découvrez le panorama des acteurs en digital learning ! 🚀Pour aller plus loin, ne manquez pas mon tutoriel sur la création d’une veille efficace en digital learning disponible à la fin de l'article. 🔍hashtag#DigitalLearning hashtag#EdTech hashtag#Formation hashtag#Veille",2024-11-26 12:00:00,14,2,2,tutoriel
125,Robin Doudoux,https://www.linkedin.com/in/robindoudoux?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACPrZJ4B8W1gKfbIPWPAq4LG3RnyCm6Tq3E,"Ah, les tableaux croisés dynamiques ! Rien que le nom fait frémir plus d'un utilisateur d'Excel. Pourtant, avec Microsoft 365 Copilot, ces outils redoutés deviennent des alliés précieux. Dans le dernier épisode du mois de ""Comment tirer (vraiment) parti de Microsoft 365 Copilot"" je vous montre pas à pas ce qu'il est possible de faire avec Copilot dans Excel avec 2 vidéos tutoriels !",2024-12-26 12:00:00,53,2,8,tutoriel
126,Frédéric Cadet,https://www.linkedin.com/in/fredericcadet?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAfu-CMBO3fvbmJws7PUzTez9ks_P2u_8HA,"En 2015, j’écrivais …",2 sem. ,2,1,0,tutoriel
127,Abdoul-Aziz Nomma,https://www.linkedin.com/in/abdoul-aziz-nomma-172b3934?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAdJdKYB6l0I4xlh_FjKRUicjHCCcm_xIbU,"Cher réseau,Après avoir suivi et validé des modules sur :-planification de la collecte, du traitement et de l’analyse des données,-définir les indicateurs et déterminer les objectifs,-examen des données secondaires,-collecte des données primaires,-compilation et nettoyage des données,-évaluation des besoins multi-sectoriels et intersectoriels,-analyse des données,-tutoriel technique (kobocollect)j'ai le plaisir de vous informer que j'ai obtenu mon certificat en évaluation des besoins humanitaires des clusters.",2024-10-27 12:00:00,37,26,0,tutoriel
128,ifm electronic France,https://www.linkedin.com/company/ifm-electronic-frankreich/posts,"Dans l'industrie agroalimentaire, le nettoyage en place (NEP) est une étape clé pour garantir l'hygiène, la sécurité et la conformité des installations. Mais comment optimiser ce processus tout en maîtrisant votre consommation d'eau et d'énergie ?Dans cette édition de notre newsletter, découvrez un tutoriel exclusif et détaillé sur le paramétrage du débitmètre SM Foodmag d'ifm. Un allié précieux pour suivre avec précision vos débits, éviter le gaspillage et améliorer l'efficacité de votre NEP.📌 À la clé : une meilleure maîtrise de vos ressources, une hygiène irréprochable et des économies durables.👇 Transformez vos opérations avec ifm !",2025-02-24 12:00:00,18,4,2,tutoriel
129,Lafia Sabi Gado,https://www.linkedin.com/in/lafia-sabi-gado-03910a292?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEbZ760B1nalKnK7Gjykt9XVmZ1bKKHRYIU,"Mon Premier Projet en React : Travel Agency ! ✈️En janvier 2025 je me suis lancé un défis prendre en main le géant  React 🫠 Après avoir suivi des cours sur W3Schools.com , suivi maintes tutoriels de Melvyn Malherbe et lu attentivement la documentation de React voilà le tout premier défis que je me suis lancé.Il est vrai que se lancer sur une nouvelle techno, c'est toujours un défi… et Travel Agency a été mon premier vrai projet en React ! L’objectif ? Créer une landing page moderne et immersive pour une agence de voyage. Mais au-delà du design, ce projet m’a surtout permis de : ✅ Comprendre la structure et l’architecture d’un projet React ⚛️ ✅ Gérer les composants et leurs états efficacement  ✅ Utiliser les hooks pour dynamiser l’interface  ✅ Optimiser les performances et le rendu 🚀Ce premier projet m’a montré à quel point React est puissant et flexible. Depuis, je ne cesse d’explorer de nouvelles approches et d’améliorer mes compétences !A travers ce projet j'ai fais la connaissance de certains outils tel que primereact, Framer motion.Check la démo ici : https://lnkd.in/eCmBv6bYLe code source ici : https://lnkd.in/em2eB3vq Vos retours me feront plaisirs 🫠 Lafia Sabi Gadohashtag#ReactJS hashtag#WebDevelopment hashtag#FirstProject hashtag#LandingPage hashtag#CodingJourney hashtag#FrontEnd",2025-02-24 12:00:00,51,11,0,tutoriel
130,Louis Deslus 👨🏻,https://www.linkedin.com/in/louis-deslus?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACZUuVsBVC_XGZT8RJCYCdNNarbjgLOikiI,"Comment savoir si tu as de bons résultats avec des mails de prospection ?Taux d’ouvertures, de clics… C’est quoi un bon taux ?Beaucoup de professionnelsSe contentent d'envoyer des e-mailsSans vraiment savoir si leurs actions ont un impact.Pire, ils se focalisent sur le taux :▪️ De clic▪️ D’ouvertureAlors qu’il faut suivre le taux :▪️ De réponses▪️ De réponses positives▪️ De rendez-vous clients qualifiés▪️ De conversion▪️ De bounce (rebond)Le problème, c’est que tu ne sais pas :▪️ À quoi correspondent ces métriques▪️ qu’est-ce qu’un bon ou mauvais tauxDans la vidéo ci-dessous, je te présente :▪️ Pourquoi les taux de clics et d’ouvertures sont des “vanitys metrics”▪️ La définition de chaque indicateur et ce qu’est un bon résultat▪️ Pour finir, un tutoriel complet pour réduire ton taux de rebond avec ZeroBounceTu connaissais tous ces indicateurs KPI’s ?Tu les suis comment, toi ?",2024-10-27 12:00:00,37,18,0,tutoriel
131,Mamadou lamine BEYE,https://www.linkedin.com/in/mamadou-lamine-beye-866900189?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACxzQM4B_3dFC9Xy0SlcxQZ0lzxuvUkcZXQ,Tutoriel : Mettre en Place l'historique des Modifications avec Laravel Model Tracker Laravel News Laravel Kévin Dunglas Yoan Bernabeu Moussa FOFANA,2024-11-26 12:00:00,16,6,2,tutoriel
132,Abdoul Kader KANTE,https://www.linkedin.com/in/kantekader?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB7uqmEBBlizEnq8p_pZ4soTPCPD9a70g9I,"🎥 Apprenez à convertir des fichiers SVG en SVG HMI pour vos projets WinCC Unified !Notre chaîne YouTube vous guide pas à pas pour maîtriser la conversion des SVG en SVG HMI, une compétence essentielle pour les projets d'automatisation et d'interfaces WinCC Unified. Abonnez-vous, aimez, et partagez pour ne rien manquer de nos astuces et tutoriels. 🚀➡️ Lien de la chaîne :https://lnkd.in/eB9DisAs",2025-01-25 12:00:00,3,0,1,tutoriel
133,Sébastien Cambet,https://www.linkedin.com/in/sebcambet?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABoznkQB3kFCE-C8AodkTA2_u1w0SW1TZfE,"C’est le genre de projet qui me fait péter un câble — Et pourtant je prends un plaisir monstre.Ça fout la pression, plus que 77 jours en 2024.Surtout que j’aimerais lancer ZE gros projet que j’ai cette année, avant la fin du mois. 😅→ Faire une métamorphose complète de ma Canva Académie.𝐀𝐮𝐣𝐨𝐮𝐫𝐝’𝐡𝐮𝐢, 𝐨𝐧 𝐭𝐫𝐨𝐮𝐯𝐞 𝐝𝐞𝐬𝐬𝐮𝐬 :- Cours de com’ visuelle- Tutoriels Canva- Masterclass- TemplatesSauf que demain, je veux créer une Académie bien plus complète, qui pourra aider chacun de vous à créer n’importe quel style de contenu.𝐏𝐨𝐮𝐫 𝐭𝐞 𝐩𝐞𝐫𝐦𝐞𝐭𝐭𝐫𝐞 𝐚𝐮𝐬𝐬𝐢 𝐛𝐢𝐞𝐧 :- De maîtriser Capcut- De faire du montage vidéo- De gérer plein d’effets de pro facilement- D’avoir une communauté qui te fasse progresserMais j’essaie de me détacher de tout ça.D’y aller plus à mon rythme, pas d’injonction, pas d’attentes qui ne sont pas les miennes.Aujourd’hui, j’avance doucement, pas à pas.Je sais comment je veux aider les gens, la flemme de me mettre la pression et de me paralyser.Certains pèteraient un câble en disant “mais va plus vite, y a de la thune à faire !”Balek.J’avance doucement et avec vous.↳ L’important c’est de créer la meilleure solution pour vous !Vos réponses à mon dernier sondage m’ont TELLEMENT aidées.𝗜𝗹 𝗺𝗲 𝗿𝗲𝘀𝘁𝗲 𝟮 𝗻𝗼𝗺𝘀.01. Le Piment 02. Le Club des CréateursÀ vous de choisir l’univers derrière !¿ Qu’est-ce que vous en pensez ?¿ Est-ce que vous préférez des noms plus classiques ou plus originaux ?",2024-10-27 12:00:00,313,150,0,tutoriel
134,Marie LACOURT,https://www.linkedin.com/in/marielacourt?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADDhl0wB5yNsU8V3ZOXwZJ6BbQdwZUba8ck,"🚀 Le 'moment magique' utilisateur: mon secret pour des projets digitaux impactants !Inspiration du jour : Figma - The best advice to bring to work in 2025"" Il s’agit de les amener au moment magique où ils ne sont plus de simples utilisateurs, ils deviennent des créateurs. » – Charmaine Lee, ex-chef de produit chez SnapchatEn 2025, l'objectif n'est pas de multiplier les tutoriels ou d'encombrer l'expérience utilisateur de trop d'informations. Il s'agit de créer ce moment où l'utilisateur devient acteur de son expérience. Cette approche transforme la manière dont nous concevons nos produits.Règles : comment les établir, quand les enfreindre et lesquels comptent vraiment ? La tech est en pleine révolution, et parfois, il vaut mieux briser quelques règles pour se concentrer sur l'essentiel…Votre avis ? Comment créer-vous ce moment unique pour vos utilisateurs ? 👇hashtag#UXDesign hashtag#ProductManagement hashtag#Innovation hashtag#UserExperience hashtag#DigitalTransformation hashtag#Créativité",2025-01-25 12:00:00,3,0,0,tutoriel
135,Francesseca Bavense 🐦‍🔥,https://www.linkedin.com/in/francesseca-bavense?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABo-3ToBCtnErzBIkIqBMgkOHiEqdn_V2eA,"Overcoming Common Training Challenges: Practical Solutions1️⃣ Engaging LearnersChallenge: Employees lose interest in training.Solution: Use interactive tools like gamification, quizzes, and hands-on activities to make learning engaging. Tailor the content to match employees' roles and career goals.2️⃣ Time ConstraintsChallenge: Employees are too busy to attend training.Solution: Offer microlearning sessions—short, focused modules that fit into busy schedules. Use e-learning platforms for added flexibility.3️⃣ Limited BudgetChallenge: Financial constraints limit training options.Solution: Leverage free or low-cost resources like webinars, online tutorials, or peer-led workshops. Invest in scalable e-learning solutions to save long-term costs.---Surmonter les défis de la formation : solutions pratiques1️⃣ Motiver les apprenantsDéfi : Les employés perdent intérêt pendant les formations.Solution : Utilisez des outils interactifs tels que la gamification, les quiz et les activités pratiques pour rendre l’apprentissage captivant. Adaptez le contenu aux rôles et objectifs de carrière des employés.2️⃣ Contraintes de tempsDéfi : Les employés sont trop occupés pour suivre des formations.Solution : Proposez des sessions de micro-apprentissage, courtes et ciblées, adaptées à des emplois du temps chargés. Utilisez des plateformes d’apprentissage en ligne pour plus de flexibilité.3️⃣ Budget limitéDéfi : Les contraintes financières réduisent les options de formation.Solution : Exploitez des ressources gratuites ou peu coûteuses comme des webinaires, des tutoriels en ligne ou des ateliers animés par des collègues. Investissez dans des solutions e-learning évolutives pour réduire les coûts à long terme.hashtag#FormationEfficace hashtag#DéveloppementDesTalents hashtag#RéussiteProfessionnelle",2024-12-26 12:00:00,7,0,1,tutoriel
136,Morgane Angeniol,https://www.linkedin.com/in/morgane-angeniol-1ba68157?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAwGB94B6DffGAmwhDsxJcSZaPqkvmoxf1Y,"📌 Géomaticiens, optimisez vos images raster pour le web ! 🌍🗺Vous avez déjà essayé d'afficher une image satellite ou une orthophoto sur une carte interactive et rencontré des problèmes de performances ? 😫Dans mon dernier article, je vous propose un tutoriel détaillé sur la conversion d’une image raster en tuiles multi-résolutions. L’objectif : accélérer le chargement et permettre différents niveaux de zoom dans vos applications SIG et webmapping !🔥 Au programme :✅ Préparation et optimisation des images avec GDAL✅ Génération de tuiles adaptées aux outils comme OpenLayers & Leaflet✅ Retour d'expérience et solutions aux erreurs rencontrées💡 Les défis qu’on a surmontés ?-> Problèmes de segmentation avec GDAL-> Compression et découpage optimal-> Affichage et qualité d’image sur OpenLayers📢 Et vous, quelles sont vos astuces pour optimiser l’affichage raster sur le web ? Partagez en commentaire !hashtag#SIG hashtag#Geospatial hashtag#WebMapping hashtag#GDAL hashtag#OpenLayers hashtag#Leaflet hashtag#Géomatique",2025-02-24 12:00:00,34,0,0,tutoriel
